activity,adult_use,business_dba_name,business_image_url,business_legal_name,business_owner_name,business_phone,business_structure,county,data_refreshed_date,expiration_date,id,issue_date,license_designation,license_number,license_status,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,medical,parcel_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,premise_zip_code
,True,Columbia Care MO LLC,,Columbia Care MO LLC,Derek Coxson,314-269-6838,,Gasconade County,2024-03-17T22:44:54.291227,,DIS000184,,adult-use,DIS000184,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65041,Gasconade County,38.7042119,-91.4373844,MO,65041
,True,Agri-Genesis LLC,,Agri-Genesis LLC,Richard Gunnels,660-651-8895,,Henry County,2024-03-17T22:44:54.291227,,DIS000186,,adult-use,DIS000186,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64735,Henry County,38.3686324,-93.7782689,MO,64735
,True,SMO5 LLC,,SMO5 LLC,LeAnne Dickerson,816-810-3236,,Laclede County,2024-03-17T22:44:54.291227,,DIS000187,,adult-use,DIS000187,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65536,Laclede County,37.6805967,-92.6637865,MO,65536
,True,GRD Moberly LLC,,GRD Moberly LLC,,833-469-9333,,Randolph County,2024-03-17T22:44:54.291227,,DIS000188,,adult-use,DIS000188,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Randolph County,39.4183689,-92.43823669999999,MO,65270
,True,Holistic Missouri LLC,,Holistic Missouri LLC,,866-217-4063,,Boone County,2024-03-17T22:44:54.291227,,DIS000189,,adult-use,DIS000189,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65203,,38.9538484,-92.3714428,MO,65203
,True,"BBMO 3, LLC",,"BBMO 3, LLC",Nicholas  Rinella,312-925-1217,,Boone County,2024-03-17T22:44:54.291227,,DIS000190,,adult-use,DIS000190,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Boone County,38.9517053,-92.3340724,MO,65201
,True,"Elevation Cannabis, LLC",,"Elevation Cannabis, LLC",Chris  Issinghoff,620-921-5967,,Cass County,2024-03-17T22:44:54.291227,,DIS000191,,adult-use,DIS000191,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Cass County,38.8119527,-94.5318982,MO,64012
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,Pettis County,2024-03-17T22:44:54.291227,,DIS000192,,adult-use,DIS000192,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65301,Pettis County,38.7044609,-93.2282613,MO,65301
,True,"Kind Goods Manchester, LLC",,"Kind Goods Manchester, LLC",Andrew Lammert,314-223-6680,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000193,,adult-use,DIS000193,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Manchester,St. Louis County,38.5939216,-90.4985351,MO,63011
,True,BTMD Holdings LLC,,BTMD Holdings LLC,Cameron Fraker,319-521-1850,,Morgan County,2024-03-17T22:44:54.291227,,DIS000194,,adult-use,DIS000194,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Morgan County,38.3083614,-92.8254697,MO,65037
,True,BeLeaf Medical LLC,,BeLeaf Medical LLC,Kevin Riggs,636-448-6021,,St. Louis city,2024-03-17T22:44:54.291227,,DIS000195,,adult-use,DIS000195,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Earth City,St. Louis County,38.76786329999999,-90.453037,MO,63110
,True,Holistic Missouri LLC,,Holistic Missouri LLC,,866-217-4063,,Phelps County,2024-03-17T22:44:54.291227,,DIS000196,,adult-use,DIS000196,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Phelps County,37.948544,-91.7715303,MO,65401
,True,FP3-Grand LLC,,FP3-Grand LLC,Krystal Wright,816-588-8838,,St. Louis city,2024-03-17T22:44:54.291227,,DIS000197,,adult-use,DIS000197,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,St. Louis,,38.598089,-90.2429759,MO,63109
,True,AJM Ventures LLC,,AJM Ventures LLC,Michael Lollis,417-353-7174,,Dallas County,2024-03-17T22:44:54.291227,,DIS000198,,adult-use,DIS000198,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65622,Dallas County,37.6439289,-93.0924093,MO,65622
,True,Kansas City Cannabis Company LLC,,Kansas City Cannabis Company LLC,Kevin Stallings,816-223-7159,,Jackson County,2024-03-17T22:44:54.291227,,DIS000199,,adult-use,DIS000199,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Lake Lotawana,Jackson County,38.9462777,-94.27577169999999,MO,64086
,True,"OND Explore, LLC",,"OND Explore, LLC",Timothy O'Hern,314-813-3058,,St. Charles County,2024-03-17T22:44:54.291227,,DIS000200,,adult-use,DIS000200,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63376,St. Charles County,38.7874699,-90.6298922,MO,63376
,True,GRD Kirksville LLC,,GRD Kirksville LLC,Jigneshkumar Patel,660-233-2359,,Jackson County,2024-03-17T22:44:54.291227,,DIS000201,,adult-use,DIS000201,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63501,Adair County,40.19475389999999,-92.5832496,MO,64063
,True,"Root 66 Des Peres, LLC",,"Root 66 Des Peres, LLC",Joseph Delia,314-282-4679,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000202,,adult-use,DIS000202,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Des Peres,St. Louis County,38.6026304,-90.43708269999999,MO,63131
,True,"Ozarx Botanicals II, LLC",,"Ozarx Botanicals II, LLC",Kimberli Andrews,417-839-5467,,Greene County,2024-03-17T22:44:54.291227,,DIS000203,,adult-use,DIS000203,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Springfield,Greene County,37.1821734,-93.35627559999999,MO,65804
,True,"Elevation Cannabis, LLC",,"Elevation Cannabis, LLC",Chris  Issinghoff,620-921-5967,,Clay County,2024-03-17T22:44:54.291227,,DIS000204,,adult-use,DIS000204,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO,Jackson County,39.0997265,-94.5785667,MO,64119
,True,"JAWS Ventures, Inc.",,"JAWS Ventures, Inc.",Rebekah Bromberg,314-303-8405,,St. Louis city,2024-03-17T22:44:54.291227,,DIS000206,,adult-use,DIS000206,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63104,,38.6160491,-90.2291565,MO,63104
,True,"The Forest Kansas City, LLC",,"The Forest Kansas City, LLC",April Reed,716-400-9526,,Jackson County,2024-03-17T22:44:54.291227,,DIS000207,,adult-use,DIS000207,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,Kansas City,Jackson County,39.0516998,-94.59505949999999,MO,64108
,True,"New Growth Horizon, LLC",,"New Growth Horizon, LLC",John Pennington,314-749-2677,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000208,,adult-use,DIS000208,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63044,St. Louis County,38.767401,-90.44080369999999,MO,63044
,True,"MOTACANN Holdings, LLC",,"MOTACANN Holdings, LLC",Brian Besse,314-705-1122,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000209,,adult-use,DIS000209,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63043,,38.7254453,-90.45967209999999,MO,63043
,True,"SLCC, LLC",,"SLCC, LLC",Katie Davies,907-952-2328,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000210,,adult-use,DIS000210,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63117,,38.6289223,-90.33013419999999,MO,63117
,True,"OWG II, LLC",,"OWG II, LLC",Stephanie Stenger,417-889-4300,,Polk County,2024-03-17T22:44:54.291227,,DIS000211,,adult-use,DIS000211,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65613,Polk County,37.6144838,-93.4104749,MO,65613
,True,"MoBIG Properties, LLC",,"MoBIG Properties, LLC",Nancy Price,417-343-8257,,Cooper County,2024-03-17T22:44:54.291227,,DIS000212,,adult-use,DIS000212,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65233,Cooper County,38.9736392,-92.74324179999999,MO,65233
,True,"MoBIG Properties, LLC",,"MoBIG Properties, LLC",Nancy Price,417-343-8257,,Harrison County,2024-03-17T22:44:54.291227,,DIS000213,,adult-use,DIS000213,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64442,Harrison County,40.4691664,-93.98717359999999,MO,64442
,True,"Organic Remedies MO, Inc.",,"Organic Remedies MO, Inc.",,573-279-4020,,Jackson County,2024-03-17T22:44:54.291227,,DIS000214,,adult-use,DIS000214,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64131,Jackson County,38.94506680000001,-94.5779191,MO,64131
,True,"MOrganic Remedies MO, Inc.",,"MOrganic Remedies MO, Inc.",Theodore Blum,847-945-4555,,St. Louis County,2024-03-17T22:44:54.291227,,DIS000215,,adult-use,DIS000215,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63005,,38.6299452,-90.6962853,MO,63005
,True,Missouri Medical Marijuana Collective LLC,,Missouri Medical Marijuana Collective LLC,Justin  Neely,314-718-0279,,Dunklin County,2024-03-17T22:44:54.291227,,DIS000216,,adult-use,DIS000216,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63829,Dunklin County,36.0470133,-90.2928776,MO,63829
,True,Certified Alternative Medicine Providers,,Certified Alternative Medicine Providers,Paul Rockers,573-301-9865,,Camden County,2024-03-17T22:44:54.291227,,DIS000217,,adult-use,DIS000217,Active,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65065,,38.1280947,-92.6685736,MO,65065
,True,4Releaf Wellness Center LLC,,4Releaf Wellness Center LLC,Kimberly Egelhoff,314-277-5195,,Cole County,2024-03-17T22:44:54.291227,,DIS000218,,adult-use,DIS000218,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65109,Cole County,38.5686223,-92.2433487,MO,65109
,True,"OZ APP, LLC",,"OZ APP, LLC",Lisa Gray,573-482-5836,,Pemiscot County,2024-03-17T22:44:54.291227,,DIS000219,,adult-use,DIS000219,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63830,Pemiscot County,36.1931245,-89.6556353,MO,63830
,False,ROI Wellness Center IV LLC,,ROI Wellness Center IV LLC,Jared Bradley,417-848-8055,,Camden County,2024-03-17T22:44:54.291227,,DIS000220,,medical,DIS000220,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,True,,MO,Miller County,38.1986435,-92.6387968,MO,65049
,True,SMO3 INC,,SMO3 INC,LeAnne Dickerson,816-810-3236,,Cass County,2024-03-17T22:44:54.291227,,DIS000221,,adult-use,DIS000221,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64012,Cass County,38.7952436,-94.5418141,MO,64012
,True,Feel State Inc.,,Feel State Inc.,David Melnick,314-583-2207,,Cape Girardeau County,2024-03-17T22:44:54.291227,,DIS000222,,adult-use,DIS000222,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 63703,Cape Girardeau County,37.2856186,-89.5403279,MO,63703
,True,Tetra Health GS LLC,,Tetra Health GS LLC,Ronald Hyde,417-259-3905,,Taney County,2024-03-17T22:44:54.291227,,DIS000223,,adult-use,DIS000223,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 65672,Taney County,36.6211735,-93.2154587,MO,65672
,True,"Verdant Creations Missouri 2, LLC",,"Verdant Creations Missouri 2, LLC",Krystal Wright,816-588-8838,,Nodaway County,2024-03-17T22:44:54.291227,,DIS000224,,adult-use,DIS000224,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,False,,MO 64468,Nodaway County,40.3461017,-94.8724706,MO,64468
,False,"Dream Leaf, LLC",,"Dream Leaf, LLC",Krystal Wright,816-588-8838,,Jackson County,2024-03-17T22:44:54.291227,,DIS000225,,medical,DIS000225,Inactive,,,retailer,Missouri Department of Health and Senior Services,MDHSS,True,,MO 64114,Jackson County,38.9546734,-94.5985613,MO,64114
