id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
16500,CCL18-0001941,Active,2023-06-08T00:00:00,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-06-10T00:00:00,2024-06-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Full Moon Farms,Data Not Available,Nikolai Erickson,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 672-5141,208-201-020,,,2024-03-27T04:57:29.43,,
16501,CCL18-0001942,Active,2023-06-08T00:00:00,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,2019-06-10T00:00:00,2024-06-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Full Moon Farms,Data Not Available,Nikolai Erickson,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 672-5141,208-271-004,,,2024-03-27T04:57:29.43,,
16502,CCL18-0001943,Active,2023-06-08T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-06-10T00:00:00,2024-06-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Full Moon Farms,Data Not Available,Nikolai Erickson,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 672-5141,208-271-004,,,2024-03-27T04:57:29.43,,
16505,CCL18-0001946,Active,2023-06-12T00:00:00,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-06-14T00:00:00,2024-06-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Covelo Son Grown, LLC",Data Not Available,Rio Cardone,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 972-5942,034-121-58-00,,,2024-03-27T04:57:29.43,,
16506,CCL18-0001947,Active,2023-07-25T00:00:00,Annual,Cultivation -  Specialty Indoor,Adult-Use,2019-07-25T00:00:00,2024-07-25T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Relentless Enterprises, Inc.",Data Not Available,Alex Yang,Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Data Not Available,(415) 218-8666,254-39-013,,,2024-03-27T04:57:29.43,,
16507,CCL18-0001948,Active,2023-06-26T00:00:00,Annual,Cultivation -  Nursery,Adult-Use,2019-06-28T00:00:00,2024-06-28T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Relentless Enterprises, Inc.",Data Not Available,Alex Yang,Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Data Not Available,(408) 849-3706,254-39-013,,,2024-03-27T04:57:29.43,,
9725,CCL18-0001962,Active,2023-06-05T00:00:00,Annual,Cultivation -  Medium Outdoor,Medicinal,2019-06-05T00:00:00,2024-06-05T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Southern Humboldt Royal Cannabis Company,Data Not Available,Sean Stamm,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 845-3556,107055005,,,2024-03-27T04:57:29.43,,
9726,CCL18-0001963,Active,2023-06-09T00:00:00,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-06-18T00:00:00,2024-06-18T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"TRUE HEART CONNECTION, INC",Data Not Available,"patrick kahan, Uriah Kahan",Corporation,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(707) 296-0709,008-080-32,,,2024-03-27T04:57:29.43,,
9727,CCL18-0001965,Active,2024-02-07T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-03-20T00:00:00,2025-03-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Barncat, LLC",Data Not Available,Tara Fulgenzi,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(808) 634-4382,522-044-039-000,,,2024-03-27T04:57:29.43,,
9734,CCL18-0001977,Active,2023-08-25T00:00:00,Provisional,Cultivation -  Nursery,Adult-Use,2019-08-06T00:00:00,2024-08-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"LNB Ventures Salinas, LLC",Data Not Available,"Alvin Lam, Hector Gonzalez",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(916) 868-2960,211-021-014-000,,,2024-03-27T04:57:29.43,,
9878,CCL18-0001986,Active,2024-03-25T00:00:00,Annual,Cultivation -  Specialty Indoor,Adult-Use,2019-05-24T00:00:00,2024-05-24T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"REVELATION OPERATING COMPANY I, LLC",Data Not Available,"Leon Sharyon, NICHOLAS OTANI",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 861-9714,130-080-078,,,2024-03-27T04:57:29.43,,
9880,CCL18-0001988,Active,2023-07-11T00:00:00,Provisional,Cultivation -  Specialty Outdoor,Medicinal,2019-07-12T00:00:00,2024-07-12T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Humboldt Redwood Healing,Data Not Available,"Denise Nelson, Thomas A Mulder, Thomas Mulder",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 273-3053,081-111-017-000,,,2024-03-27T04:57:29.43,,
9882,CCL18-0001991,Active,2024-03-03T00:00:00,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-05-02T00:00:00,2024-05-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Mountain Top Management,Data Not Available,Mike Womack,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(619) 857-9077,03414715,,,2024-03-27T04:57:29.43,,
9887,CCL18-0001998,Active,2023-08-23T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-07-24T00:00:00,2024-07-24T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Cloud Hands Organic Farm,Data Not Available,Ryan Zavala,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 591-3605,210-051-078-000,,,2024-03-27T04:57:29.43,,
9888,CCL18-0001999,Active,2024-02-26T00:00:00,Annual,Cultivation -  Small Outdoor,Medicinal,2019-04-26T00:00:00,2024-04-26T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Greenleaf,Data Not Available,Herlinda Vang,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(530) 739-5192,017-350-54-00,,,2024-03-27T04:57:29.43,,
9891,CCL18-0002002,Active,2023-05-22T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2019-06-13T00:00:00,2024-06-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Ben Anderson DBA Emerald Mountain Farm,Data Not Available,Benjamin Anderson,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 489-6546,125-280-71,,,2024-03-27T04:57:29.43,,
9894,CCL18-0002006,Active,2024-03-16T00:00:00,Provisional,Cultivation -  Small Indoor,Adult-Use,2019-05-15T00:00:00,2024-05-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Therapeutic Health Collective, Inc.",Data Not Available,Ray Chacon San Miguel,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(714) 520-1253,6132006031,,,2024-03-27T04:57:29.43,,
9895,CCL18-0002007,Active,2023-08-31T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-09-04T00:00:00,2024-09-04T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Mendocino Reserve Farms,Data Not Available,Dana Grant,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 621-1495,163-240-22-00,,,2024-03-27T04:57:29.43,,
9896,CCL18-0002008,Active,2024-03-11T00:00:00,Annual,Cultivation -  Specialty Indoor,Adult-Use,2019-05-10T00:00:00,2024-05-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"High Street Enterprises, LLC",Data Not Available,"Andrew Siri, Stephen Mao",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Data Not Available,(415) 404-8208,34-2265-2-1,,,2024-03-27T04:57:29.43,,
9897,CCL18-0002009,Active,2023-08-14T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Growth Enterprises LLC,Data Not Available,"Jerrell Shepp, Kenneth  Shepp Sr.",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 850-9762,220-071-009-000,,,2024-03-27T04:57:29.43,,
9898,CCL18-0002010,Active,2023-08-14T00:00:00,Annual,Cultivation -  Medium Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Growth Enterprises LLC,Data Not Available,"Jerrell Shepp, Kenneth Shepp Sr.",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 850-9762,220-071-009-000,,,2024-03-27T04:57:29.43,,
9899,CCL18-0002011,Active,2023-08-14T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Growth Enterprises LLC,Data Not Available,"Jerrell Shepp, Kenneth Shepp Sr.",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 850-9762,220-071-005-000,,,2024-03-27T04:57:29.43,,
9900,CCL18-0002012,Active,2023-08-14T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Growth Enterprises LLC,Data Not Available,"Jerrell Shepp, Kenneth  Kenneth Shepp Sr",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 850-9762,220-071-005-000,,,2024-03-27T04:57:29.43,,
9901,CCL18-0002013,Active,2023-08-14T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Growth Enterprises LLC,Data Not Available,"Jerrell Shepp, Kenneth Shepp Sr.",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(310) 850-9762,220-071-005-000,,,2024-03-27T04:57:29.43,,
9903,CCL18-0002016,Active,2024-02-01T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-04-01T00:00:00,2024-04-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Trinity Alps Canna Craft,Data Not Available,Matthew Jefferson,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(530) 739-0102,007-670-13-00,,,2024-03-27T04:57:29.43,,
9904,CCL18-0002017,Active,2023-05-08T00:00:00,Provisional,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Medicinal,2019-05-30T00:00:00,2024-05-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),OG Cannabis Company LLC.,Data Not Available,Andrew Pearson,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 601-6001,209231012,,,2024-03-27T04:57:29.43,,
9906,CCL18-0002019,Active,2023-09-28T00:00:00,Annual,Cultivation -  Medium Outdoor,Adult-Use,2019-10-01T00:00:00,2024-10-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Big Sun Farms, Inc.",Data Not Available,Gregg Stefani,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 972-9510,216-073-002-000,,,2024-03-27T04:57:29.43,,
10025,CCL18-0002021,Active,2024-02-08T00:00:00,Annual,Cultivation -  Specialty Indoor,Adult-Use,2019-03-06T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Proxima Investments,Data Not Available,"Alexis George, Mark Feldman",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 834-5026,313-203-020,,,2024-03-27T04:57:29.43,,
10031,CCL18-0002022,Active,2023-06-13T00:00:00,Annual,Cultivation -  Small Indoor,Adult-Use,2019-06-14T00:00:00,2024-06-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),HIGH GRADE VENTURES,Data Not Available,"David Draper, ROBERT DRAPER",Corporation,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Data Not Available,(916) 743-0789,062-0150-008-0000,,,2024-03-27T04:57:29.43,,
10035,CCL18-0002027,Active,2024-01-29T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-03-02T00:00:00,2025-03-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Green Sweep Operations,Data Not Available,Hanabal DeCarlos,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 841-8088,013-200-58,,,2024-03-27T04:57:29.43,,
10036,CCL18-0002028,Active,2024-02-26T00:00:00,Provisional,Cultivation -  Small Outdoor,Medicinal,2019-02-27T00:00:00,2025-02-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Laughing Farm, A Mutual Benefit Corporation",Data Not Available,Corinne Powell,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(775) 781-9332,150-150-21,,,2024-03-27T04:57:29.43,,
10039,CCL18-0002031,Active,2023-06-07T00:00:00,Provisional,Cultivation -  Specialty Outdoor,Medicinal,2019-06-11T00:00:00,2024-06-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Woodman Peak Inc,Data Not Available,David Bell,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(360) 704-0099,013-570-15,,,2024-03-27T04:57:29.43,,
10040,CCL18-0002032,Active,2024-02-28T00:00:00,Provisional,Cultivation -  Specialty Mixed-Light Tier 1,Medicinal,2019-03-22T00:00:00,2025-03-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Woodman Peak Inc,Data Not Available,David Bell,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(360) 704-0099,013-570-15,,,2024-03-27T04:57:29.43,,
10046,CCL18-0002041,Active,2024-02-13T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-04-13T00:00:00,2024-04-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Trinity 221 Inc.,Data Not Available,"Dorde Glisovic, VLADIMIR PAVLOVIC",Corporation,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(408) 991-4138,025-100-15,,,2024-03-27T04:57:29.43,,
10048,CCL18-0002044,Active,2024-03-05T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-04-04T00:00:00,2025-04-04T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Mendo Soul Farms, LLC",Data Not Available,Tristan Boss,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 298-7903,011-900-046,,,2024-03-27T04:57:29.43,,
10051,CCL18-0002049,Active,2024-02-05T00:00:00,Provisional,Cultivation -  Medium Outdoor,Adult-Use,2019-04-05T00:00:00,2024-04-05T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"FENARIO, LLC",Data Not Available,"DANNY BALLARD, Ilaria Ballard",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 502-7853,223-034-003,,,2024-03-27T04:57:29.43,,
10053,CCL18-0002051,Active,2024-03-18T00:00:00,Provisional,Cultivation -  Nursery,Adult-Use,2019-03-20T00:00:00,2025-03-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),12/12 Genetics LLC,Data Not Available,"Cesar Aguilar, Michael Edward Hoffman, Nicholas Stromberg",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(831) 756-5817,181-022-005-000,,,2024-03-27T04:57:29.43,,
10056,CCL18-0002057,Active,2024-03-04T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-05-03T00:00:00,2024-05-03T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Coastal Prairie, LLC",Data Not Available,"Christopher Carr, Iris Carpenter",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 382-0581,209-311-001,,,2024-03-27T04:57:29.43,,
10057,CCL18-0002059,Active,2023-07-18T00:00:00,Annual,Cultivation -  Medium Mixed-Light Tier 1,Medicinal,2019-07-22T00:00:00,2024-07-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),California Cannabis Growers Network,Data Not Available,"An Phamtran, joshua clark",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(951) 867-2071,202-171-017,,,2024-03-27T04:57:29.43,,
10058,CCL18-0002060,Active,2024-01-26T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-03-26T00:00:00,2024-03-26T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Grand Cru Farms, LLC",Data Not Available,Andrew Sherard,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(281) 300-2601,020-510-16-00,,,2024-03-27T04:57:29.43,,
10059,CCL18-0002062,Active,2024-03-04T00:00:00,Provisional,Cultivation -  Small Indoor,Medicinal,2019-03-21T00:00:00,2025-03-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Cub City, LLC",Data Not Available,"Brian McCormack, Charles Bachtell, David Gacom, Dennis Olis, Foster Duval, Gerald Corcoran, John Walter, Karen Kohley, Marc Lustig, Randy Podolsky, Robert Sampson, Tarik Brooks, Thomas Manning, Ty Gent",Corporation,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(415) 259-8981,059-210-024,,,2024-03-27T04:57:29.43,,
10060,CCL18-0002064,Active,2023-09-24T00:00:00,Provisional,Cultivation -  Medium Mixed-Light Tier 1,Adult-Use,2019-09-26T00:00:00,2024-09-26T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),MMF Management,Data Not Available,Marcus Asevedo,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(970) 217-2703,218-011-005-000,,,2024-03-27T04:57:29.43,,
10061,CCL18-0002065,Active,2023-05-22T00:00:00,Annual,Cultivation -  Specialty Outdoor,Medicinal,2019-06-10T00:00:00,2024-06-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Salmon Creek Family Farm, Inc.",Data Not Available,"Arlo Appel, Indigo Shumpert Appel, Jennifer Appel, Milo  Shumpert Appel",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 845-7837,212-013-002-000,,,2024-03-27T04:57:29.43,,
10062,CCL18-0002066,Active,2024-03-07T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Salmon Creek Family Farm, Inc.",Data Not Available,"Arlo Appel, Indigo Shumpert Appel, Jennifer Appel, Milo Shumpert Appel",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 845-4152,212-013-002-000,,,2024-03-27T04:57:29.43,,
10063,CCL18-0002067,Active,2024-03-05T00:00:00,Provisional,Cultivation -  Specialty Outdoor,Medicinal,2019-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Clear Water 7, Inc.",Data Not Available,Dennis Coatney,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 354-0125,014-250-83-00,,,2024-03-27T04:57:29.43,,
10064,CCL18-0002068,Active,2024-03-05T00:00:00,Provisional,Cultivation -  Specialty Mixed-Light Tier 1,Medicinal,2019-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Clear Water 7, Inc.",Data Not Available,Dennis Coatney,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 354-0125,014-250-83-00,,,2024-03-27T04:57:29.43,,
10187,CCL18-0002070,Active,2023-08-02T00:00:00,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-08-13T00:00:00,2024-08-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),mendocino family farm,Data Not Available,"phil crews, Susan Crews",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 367-4769,"036-060-44, 036-060-47",,,2024-03-27T04:57:29.43,,
10191,CCL18-0002071,Active,2023-08-10T00:00:00,Annual,Cultivation -  Small Outdoor,Medicinal,2019-08-15T00:00:00,2024-08-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Golden Chronic Farms,Data Not Available,"Elsa Delorme, Gary Delorme",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 382-3253,222-071-027,,,2024-03-27T04:57:29.43,,
10192,CCL18-0002072,Active,2024-02-10T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-04-10T00:00:00,2024-04-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"High Mountain Herb, LLC",Data Not Available,Jennifer Becraft,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(541) 913-0755,018-470-28,,,2024-03-27T04:57:29.43,,
10194,CCL18-0002076,Active,2024-03-12T00:00:00,Provisional,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Medicinal,2019-03-14T00:00:00,2025-03-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Life Holistic Health Center Collective Inc.,Data Not Available,"Daniel Park, Stephen Iberg",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 354-5353,103-141-11-00,,,2024-03-27T04:57:29.43,,
10195,CCL18-0002077,Active,2023-09-07T00:00:00,Provisional,Cultivation -  Small Outdoor,Medicinal,2019-09-11T00:00:00,2024-09-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Shepherds Meadow Farm,Data Not Available,Brandon Waluk,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 502-2005,014-630-07-00,,,2024-03-27T04:57:29.43,,
10198,CCL18-0002083,Active,2023-06-07T00:00:00,Annual,Cultivation -  Small Outdoor,Medicinal,2019-06-07T00:00:00,2024-06-07T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Skyline Farms LLC,Data Not Available,"Casandra Taliaferro, Shanon Taliaferro",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 223-0494,220-312-002,,,2024-03-27T04:57:29.43,,
10199,CCL18-0002085,Active,2023-04-19T00:00:00,Provisional,Cultivation -  Specialty Indoor,Adult-Use,2019-05-29T00:00:00,2024-05-29T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Top Shelf Botanicals, Inc.",Data Not Available,Joseph Combs,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Data Not Available,(831) 295-8083,133-172-013-000,,,2024-03-27T04:57:29.43,,
10200,CCL18-0002086,Active,2024-02-22T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 2,Medicinal,2019-03-21T00:00:00,2025-03-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Undeniable Inc.,Data Not Available,Faer Reel,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(510) 735-5087,01463010,,,2024-03-27T04:57:29.43,,
10204,CCL18-0002095,Active,2024-02-10T00:00:00,Provisional,Cultivation -  Small Indoor,Adult-Use,2019-04-10T00:00:00,2024-04-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Materia Enterprises Inc.,Data Not Available,"Daniel Ammer, Terence Mishler, Todd Richey",Corporation,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Data Not Available,(916) 900-4490,277-0241-047-0000,,,2024-03-27T04:57:29.43,,
10205,CCL18-0002096,Active,2024-03-16T00:00:00,Annual,Cultivation -  Specialty Mixed-Light Tier 2,Adult-Use,2019-05-15T00:00:00,2024-05-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Stoney Bottom Farms, Inc.",Data Not Available,"Danielle Zarcufsky, Rama Zarcufsky",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 668-4220,315-011-001-000,,,2024-03-27T04:57:29.43,,
10217,CCL18-0002110,Active,2024-03-20T00:00:00,Provisional,Cultivation -  Specialty Cottage Mixed-Light Tier 2,Medicinal,2019-03-20T00:00:00,2025-03-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Greene Bros., Inc.",Data Not Available,"Aaron Greene, Mark Greene, Michelle Greene Johnson",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(925) 989-9636,036-060-08,,,2024-03-27T04:57:29.43,,
10219,CCL18-0002112,Active,2023-07-02T00:00:00,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2019-07-03T00:00:00,2024-07-03T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Ahimsa Harmony, Inc.",Data Not Available,"Aihibed Seidell, Joey Seidell",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 272-2260,123-270-37,,,2024-03-27T04:57:29.43,,
10221,CCL18-0002114,Active,2023-07-19T00:00:00,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-08-02T00:00:00,2024-08-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Rhino Farms, LLC",Data Not Available,Kong Chang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(559) 499-3535,019-360-55-00,,,2024-03-27T04:57:29.43,,
10223,CCL18-0002116,Active,2024-03-21T00:00:00,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-03-22T00:00:00,2025-03-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"BFCCF, LLC",Data Not Available,Ted Blair,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 498-0459,220-282-008,,,2024-03-27T04:57:29.43,,
