id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
1480,CCL18-0003471,Active,,Annual,Cultivation -  Specialty Cottage Outdoor,Medicinal,2020-01-27T00:00:00,2025-01-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Wilhelm's Finest,Data Not Available,James Wilhelm,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Rowanjames8@gmail.Com,(707) 499-2924,216-440-001-000,,,2024-08-05T04:42:10.1866667,,
1483,CCL18-0003476,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2020-05-28T00:00:00,2025-05-28T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Happy Valley Farms,Data Not Available,"Kevin Escue, Nikolai Erickson",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Larabeevalleymanagement@gmail.Com,(832) 480-3481,210-051-081,,,2024-08-05T04:42:10.1866667,,
1485,CCL18-0003478,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2020-01-25T00:00:00,2025-01-25T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Sun House Farms, LLC",Data Not Available,Forrest Borzini,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Forrestborzini@gmail.Com,(707) 683-6023,218-151-006,,,2024-08-05T04:42:10.1866667,,
5389,CCL18-0003494,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-21T00:00:00,2024-08-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),the back forty llc,Data Not Available,"evan bowen, Heather Carruth",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Evander707@gmail.Com,(707) 498-5334,033-170-005-000,,,2024-08-05T04:42:10.1866667,,
5390,CCL18-0003495,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-08-21T00:00:00,2024-08-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),the back forty llc,Data Not Available,"evan bowen, Heather Carruth",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Evander707@gmail.Com,(707) 498-5334,223-053-001,,,2024-08-05T04:42:10.1866667,,
5412,CCL18-0003517,Active,,Annual,Cultivation -  Nursery,Adult-Use,2019-10-14T00:00:00,2024-10-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Canna Rios LLC  dba Runway Gardens,Data Not Available,"Abel  Maldonado, Jonathan Malespin",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Barbara,Data Not Available,AbelcannariosLLC@gmail.Com,(805) 689-0001,129040010,,,2024-08-05T04:42:10.1866667,,
5414,CCL18-0003521,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2019-09-18T00:00:00,2024-09-18T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),TNT GROWN LLC,Data Not Available,Elliot Morris,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,David@cobraextracts.Com,(404) 308-5626,032-171-027,,,2024-08-05T04:42:10.1866667,,
5416,CCL18-0003524,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2019-12-03T00:00:00,2024-12-03T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Vihren,LLC",Data Not Available,Stoyan Barakov,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,VihrenLLC@gmail.Com,(707) 499-5428,210-141-016,,,2024-08-05T04:42:10.1866667,,
5417,CCL18-0003525,Active,,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,2019-11-14T00:00:00,2024-11-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Red Rock Farms,Data Not Available,"Laurel Davis, Oswaldo Aviles Gonzalez",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Laurelkdavis@aol.Com,(707) 923-1615,033-120-012,,,2024-08-05T04:42:10.1866667,,
5419,CCL18-0003527,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2019-09-05T00:00:00,2024-09-05T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"J and R Ranch, Inc.",Data Not Available,"Jake McCarty, Ryan Simas",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Ryanjrranch@gmail.Com,(707) 630-5041,316-015-006,,,2024-08-05T04:42:10.1866667,,
5420,CCL18-0003528,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2019-09-05T00:00:00,2024-09-05T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"J and R Ranch, Inc.",Data Not Available,"Jake McCarty, Ryan Simas",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Ryanjrranch@gmail.Com,(707) 630-5041,316-015-006,,,2024-08-05T04:42:10.1866667,,
5421,CCL18-0003531,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2019-12-16T00:00:00,2024-12-16T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Bigfoot County Farms,Data Not Available,"Chris Burns, Leah Baran",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Highwayman1111@gmail.Com,(707) 672-4867,315-043-002,,,2024-08-05T04:42:10.1866667,,
5422,CCL18-0003532,Active,,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,2020-03-10T00:00:00,2025-03-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Red Rock Farms,Data Not Available,"Laurel Davis, Oswaldo Aviles Gonzalez",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Laurelkdavis@aol.Com,(707) 923-1615,033-140-009,,,2024-08-05T04:42:10.1866667,,
5425,CCL18-0003535,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2020-01-17T00:00:00,2025-01-17T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Wilder Ridge Estates,Data Not Available,Jade Rathmann,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Jadewoodrose@gmail.Com,(707) 954-9786,108-024-003,,,2024-08-05T04:42:10.1866667,,
5427,CCL18-0003537,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2019-12-19T00:00:00,2025-06-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Wilder Ridge Estates,Data Not Available,Jade Rathmann,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Jadewoodrose@gmail.Com,(707) 954-9786,108-024-003,,,2024-08-05T04:42:10.1866667,,
5428,CCL18-0003538,Active,,Provisional,Cultivation -  Medium Indoor,Adult-Use,2019-12-11T00:00:00,2024-12-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Universal Herbal Center LLC,Data Not Available,"Danny Abdelmalak, William Wagih Kamar",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,InvincibleholdingsLLC@gmail.Com,(310) 560-9428,2746-010-029,,,2024-08-05T04:42:10.1866667,,
5431,CCL18-0003542,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-11-13T00:00:00,2024-11-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Rich Harvest Group LLC,Data Not Available,Ivan Mihalev,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Richharvestgroup@outlook.Com,(925) 360-3055,020-170-18-00,,,2024-08-05T04:42:10.1866667,,
5432,CCL18-0003545,Active,,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,2019-08-22T00:00:00,2024-08-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),earley farms,Data Not Available,steven earley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Stevenearley3006@gmail.Com,(707) 926-9110,217-251-003,,,2024-08-05T04:42:10.1866667,,
5441,CCL18-0003555,Active,,Provisional,Cultivation -  Nursery,Adult-Use,2019-09-04T00:00:00,2024-09-04T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Cannacruz, Inc.",Data Not Available,"Bradford Palmer, Grant Palmer",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Grant-Palmer@live.Com,(831) 420-3227,133-172-013-000,,,2024-08-05T04:42:10.1866667,,
5455,CCL18-0003569,Active,,Annual,Cultivation -  Nursery,Adult-Use,2019-08-01T00:00:00,2025-08-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Humboldt Hills Natural Farms, Inc.",Data Not Available,Trent Sanders,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Trent764@gmail.Com,(707) 223-0486,223-141-010-000,,,2024-08-05T04:42:10.1866667,,
5456,CCL18-0003570,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2020-05-22T00:00:00,2025-05-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Cann-Do Attitude Old School Cultivations,Data Not Available,Elizabeth A Dunlap,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Farmerbethie@yahoo.Com,(707) 599-2555,209-121-007,,,2024-08-05T04:42:10.1866667,,
5463,CCL18-0003579,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-21T00:00:00,2024-08-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Wool Mountain Consulting Inc.,Data Not Available,Chad Gordon,Corporation,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Gordonexcavation@gmail.Com,(707) 672-4803,022-350-02-00,,,2024-08-05T04:42:10.1866667,,
5465,CCL18-0003581,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-10-07T00:00:00,2024-10-07T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Ten Redwoods,Data Not Available,Marko Teovski,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Mteovski@yahoo.Com,(707) 972-8920,208-241-017,,,2024-08-05T04:42:10.1866667,,
5466,CCL18-0003582,Active,,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,2019-10-08T00:00:00,2024-10-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Ten Redwoods,Data Not Available,Marko Teovski,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Mteovski@yahoo.Com,(707) 972-8920,208-241-017,,,2024-08-05T04:42:10.1866667,,
5467,CCL18-0003586,Active,,Annual,Cultivation -  Specialty Outdoor,Medicinal,2019-07-07T00:00:00,2025-07-07T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Mountain Meadow, LLC",Data Not Available,"Jennifer Jepson, Joseph Jepson",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Jjepson97@gmail.Com,(707) 489-9837,014-270-44-00,,,2024-08-05T04:42:10.1866667,,
5468,CCL18-0003587,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2019-10-02T00:00:00,2024-10-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),JaKay Farm,Data Not Available,"Jay Hills, KATHRYN HILLS",Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Katiehills5260@yahoo.Com,(707) 943-3510,219-061-014,,,2024-08-05T04:42:10.1866667,,
5469,CCL18-0003588,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-091-004,,,2024-08-05T04:42:10.1866667,,
5470,CCL18-0003589,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-091-004,,,2024-08-05T04:42:10.1866667,,
5471,CCL18-0003590,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-051-008,,,2024-08-05T04:42:10.1866667,,
5472,CCL18-0003591,Active,,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-081-002,,,2024-08-05T04:42:10.1866667,,
5473,CCL18-0003592,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-081-002,,,2024-08-05T04:42:10.1866667,,
5474,CCL18-0003593,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),FinMark Farms,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmark@gmail.Com,(707) 287-6385,218-081-002,,,2024-08-05T04:42:10.1866667,,
5548,CCL18-0003613,Active,,Annual,Cultivation - Large Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-11-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Madrone Forrest California,Data Not Available,Emry Jacques,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Ejacques3@gmail.Com,(707) 616-1635,216-152-058-000,,,2024-08-05T04:42:10.1866667,,
5555,CCL18-0003620,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2020-05-08T00:00:00,2025-05-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Foli Farms, LLC",Data Not Available,Lilya Marinova,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Folihsomfarm@gmail.Com,(707) 683-6686,212-301-013-000,,,2024-08-05T04:42:10.1866667,,
5558,CCL18-0003623,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Hog Trap Farms LLC,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmarkfarms@gmail.Com,(207) 939-2525,218-091-005,,,2024-08-05T04:42:10.1866667,,
5559,CCL18-0003624,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Hog Trap Farms LLC,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmarkfarms@gmail.Com,(207) 939-2525,218-091-005,,,2024-08-05T04:42:10.1866667,,
5560,CCL18-0003625,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2020-03-11T00:00:00,2025-03-11T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Hog Trap Farms LLC,Data Not Available,Mark Finley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Finmarkfarms@gmail.Com,(207) 939-2525,218-091-005,,,2024-08-05T04:42:10.1866667,,
5564,CCL18-0003632,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2019-12-13T00:00:00,2024-12-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Healing Sun, MBC",Data Not Available,Leif Stafslien,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Leifjohn@asis.Com,(707) 986-9927,220-082-020-000,,,2024-08-05T04:42:10.1866667,,
5569,CCL18-0003637,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),The High Country Farms,Data Not Available,"Laurene Pollette, Nate Pollette",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Punanate@hotmail.Com,(707) 601-9586,223-261-005-000,,,2024-08-05T04:42:10.1866667,,
5570,CCL18-0003638,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),The High Country Farms,Data Not Available,"Laurene Pollette, Nate Pollette",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Punanate@hotmail.Com,(707) 601-9586,223-261-005-000,,,2024-08-05T04:42:10.1866667,,
5576,CCL18-0003645,Active,,Provisional,Cultivation -  Small Indoor,Adult-Use,2019-07-10T00:00:00,2025-07-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),1512 LA LLC,Data Not Available,"Ryan Baker, Ryan Jennemann",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Rbaker@douglaswilson.Com,(213) 550-2242,5192-002-012,,,2024-08-05T04:42:10.1866667,,
5586,CCL18-0003654,Active,,Annual,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Adult-Use,2019-07-16T00:00:00,2025-07-16T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),The Wright Branch LLC,Data Not Available,"Jack Branch, Nancy Branch",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Nanscreations@gmail.Com,(707) 601-6203,221-021-035-000,,,2024-08-05T04:42:10.1866667,,
5588,CCL18-0003657,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-01T00:00:00,2025-01-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Black Bart Integrated Management, LLC",Data Not Available,"Christopher Butler, Courtney Bailey",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Info@givingtreefarms.Org,(707) 472-6772,026-392-06,,,2024-08-05T04:42:10.1866667,,
5592,CCL18-0003662,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5594,CCL18-0003664,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5595,CCL18-0003665,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5596,CCL18-0003666,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5601,CCL18-0003671,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5603,CCL18-0003673,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5604,CCL18-0003674,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5605,CCL18-0003675,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5606,CCL18-0003676,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5607,CCL18-0003677,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5608,CCL18-0003678,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5609,CCL18-0003679,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2019-08-30T00:00:00,2024-08-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"CEA Development, LLC",Data Not Available,"Stephen Kaye, Walter Huff",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Stephen.Kaye@gmail.Com,(303) 725-7014,153-011-057-000,,,2024-08-05T04:42:10.1866667,,
5610,CCL18-0003680,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Medicinal,2019-12-20T00:00:00,2024-12-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Greenfield Organix C2,Data Not Available,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Tak Sato",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Jonavidorlicensing@gmail.Com,(215) 582-7666,109-171-008,,,2024-08-05T04:42:10.1866667,,
5611,CCL18-0003681,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Medicinal,2019-12-20T00:00:00,2024-12-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Greenfield Organix C2,Data Not Available,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Tak Sato",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Jonavidorlicensing@gmail.Com,(215) 582-7666,"109-171-010, 109-171-009",,,2024-08-05T04:42:10.1866667,,
5613,CCL18-0003683,Active,,Provisional,Cultivation -  Medium Mixed-Light Tier 1,Adult-Use,2020-04-29T00:00:00,2025-04-29T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Emerald Mountain Coast,Data Not Available,Emry Jacques,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Emeraldmountaincoast@gmail.Com,(707) 616-1635,522-021-009-000,,,2024-08-05T04:42:10.1866667,,
5614,CCL18-0003684,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Medicinal,2019-09-24T00:00:00,2024-09-24T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Greenfield Organix C2,Data Not Available,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Tak Sato",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Jonavidorlicensing@gmail.Com,(215) 582-7666,"109-171-014, 109-171-010",,,2024-08-05T04:42:10.1866667,,
5645,CCL18-0003686,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Medicinal,2019-12-20T00:00:00,2024-12-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Greenfield Organix C2,Data Not Available,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Tak Sato",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Jonavidorlicensing@gmail.Com,(215) 582-7666,109-171-013,,,2024-08-05T04:42:10.1866667,,
5648,CCL18-0003688,Active,,Annual,Cultivation -  Medium Mixed-Light Tier 1,Adult-Use,2020-04-29T00:00:00,2025-04-29T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"PACWI, LLC",Data Not Available,"Buyantod Rinchin, Jessica James",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Buyantodthomas@gmail.Com,(925) 890-2696,216-093-009-000,,,2024-08-05T04:42:10.1866667,,
